Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,WT_10,WT_11,CCI_20,CCI_2,ADX_20,ADX_2,RSI_9,RSI_2,Candlestick Shape,Candlestick Pattern,Price Change,200 MA,Primary Trend,RSI,Direction,Target
2022-11-29,7.2,7.3,7.05,7.08,7.08,22150800,39.710064182503004,-93.28859060402688,-93.28859060402688,-79.17074026722798,-66.66666666666667,10.196621459223408,36.46875833169331,36.38538485947774,10.882184978907283,Bearish,None,-0.08000000000000007,9.55505000000003,Bearish,39.710064182503004,-1.0,-1
2022-11-30,7.14,7.51,7.033,7.5,7.5,32745700,47.1354835427056,-58.730158730158756,-65.10067114093964,-42.14743925338026,66.66666666666667,9.849979859234015,47.86794367241981,48.83231704870297,82.93945399664412,Bullish,None,0.41999999999999993,9.526250000000031,Bearish,47.1354835427056,-1.0,-1
2022-12-02,7.615,7.76,7.5,7.66,7.66,18794000,49.50830205505722,-24.444444444444432,-24.444444444444432,18.91684982589578,-66.66666666666728,9.459190935166411,78.22497550579493,51.813835109519516,56.42827934726202,Bullish,None,-0.20000000000000018,9.46315000000003,Bearish,49.50830205505722,-1.0,-1
2022-12-05,7.62,7.695,7.105,7.19,7.19,32158200,43.213416196783925,-76.66666666666666,-76.66666666666666,-38.05544091346808,-66.66666666666687,9.193999108664205,65.85038336976572,41.83257654852644,19.84366037023625,Bearish,None,-0.46999999999999975,9.440250000000031,Bearish,43.213416196783925,-1.0,-1
2022-12-06,7.19,7.195,6.88,6.99,6.99,32868100,40.83411306730284,-88.99999999999997,-88.99999999999997,-96.52290203945212,-66.66666666666667,9.198927398407623,70.4040657261395,38.30051069401411,12.787698238261283,Bearish,None,-0.20000000000000018,9.42010000000003,Bearish,40.83411306730284,-1.0,-1
2022-12-07,7.08,7.35,7.02,7.07,7.07,28351600,42.204890484683624,-80.99999999999996,-80.99999999999996,-70.82917082917123,66.66666666666667,8.999159986803551,38.66763159450102,40.55897374901224,32.102083528929164,Bearish,Doji,0.08000000000000007,9.40305000000003,Bearish,42.204890484683624,-1.0,-1
2022-12-08,7.1,7.27,6.94,7.12,7.12,23107700,43.09231451602657,-75.99999999999997,-75.99999999999997,-79.55461507456681,-66.66666666666667,8.903804968352695,36.12720390122255,42.05044225407646,46.82305678911436,Bullish,Doji,0.04999999999999982,9.38650000000003,Bearish,43.09231451602657,-1.0,-1
2022-12-09,7.06,7.19,7.03,7.11,7.11,23367300,42.95027123872291,-76.99999999999996,-76.99999999999996,-72.82759992046128,0.0,8.813217700824381,34.85699005458331,41.814374909462614,43.086423224327,Bullish,None,-0.009999999999999787,9.36290000000003,Bearish,42.95027123872291,-1.0,-1
2022-12-12,7.11,7.31,7.09,7.29,7.29,22672400,46.376624966622806,-58.999999999999986,-58.999999999999986,-44.604525940479135,66.66666666666667,8.555548790286677,42.858041468929166,47.75380827737757,85.30473018100899,Bullish,None,0.17999999999999972,9.342000000000029,Bearish,46.376624966622806,-1.0,-1
2022-12-14,7.5,7.6,7.265,7.35,7.35,22653800,47.57151631433329,-56.880733944954144,-56.880733944954144,12.406967108370635,-66.66666666666667,8.647064365587621,44.88736987441178,49.25070553913849,49.65694191015953,Bearish,None,-0.15000000000000036,9.29610000000003,Bearish,47.57151631433329,-1.0,-1
2022-12-15,7.17,7.298,7.01,7.01,7.01,25417100,42.285727690709,-88.07339449541286,-88.07339449541286,-79.1564214110087,-66.66666666666667,8.225719461411655,39.561795535669745,40.33289359877727,15.743154828519254,Bearish,None,-0.33999999999999986,9.27085000000003,Bearish,42.285727690709,-1.0,-1
2022-12-16,7.02,7.08,6.76,6.9,6.9,32655600,40.709716395503115,-88.42975206611565,-88.42975206611565,-143.07248656442482,-66.66666666666636,8.094027251138588,52.46471178121804,37.839140746625986,10.918216362370579,Bearish,None,-0.10999999999999943,9.24865000000003,Bearish,40.709716395503115,-1.0,-1
2022-12-19,6.8,6.83,6.32,6.35,6.35,41511600,33.9053402715061,-98.18181818181823,-98.18181818181823,-258.0568860504992,-66.66666666666667,8.426873957864194,69.7379067655276,28.07496180332045,2.686050155439069,Bearish,None,-0.5500000000000007,9.225600000000028,Bearish,33.9053402715061,-1.0,-1
2022-12-20,6.29,6.54,6.2,6.31,6.31,30215600,33.46722148290527,-93.7853107344633,-93.7853107344633,-242.00714768666032,-66.66666666666706,8.858576971681327,80.02553533691923,27.494478444344317,2.420583598207204,Bullish,Doji,-0.040000000000000036,9.20160000000003,Bearish,33.46722148290527,-1.0,-1
2022-12-21,6.24,6.52,6.04,6.5,6.5,34408600,37.592371469675726,-76.16580310880829,-76.16580310880829,-195.531415874583,66.66666666666667,9.420627630040098,87.12621553303205,34.708439308894974,49.672793801968226,Bullish,None,0.1900000000000004,9.178900000000029,Bearish,37.592371469675726,-1.0,-1
2022-12-22,6.37,6.38,6.18,6.32,6.32,28066000,35.35586994642935,-85.49222797927459,-85.49222797927459,-170.31449213769605,-66.66666666666568,9.954575755480931,90.67655563108846,31.380786888014278,25.904784907436795,Bearish,None,-0.17999999999999972,9.152250000000029,Bearish,35.35586994642935,-1.0,-1
2022-12-23,6.27,6.3,6.07,6.29,6.29,20419000,34.98231758518631,-87.04663212435233,-87.04663212435233,-150.4158912052383,-66.66666666666586,10.570297094401012,93.97093765624186,30.826633186883768,22.341395701722643,Bullish,Doji,-0.03000000000000025,9.124350000000028,Bearish,34.98231758518631,-1.0,-1
2022-12-27,6.15,6.22,5.92,6.0,6.0,34573300,31.515898422585753,-96.09756097560975,-96.09756097560975,-148.48445196942578,-66.66666666666633,11.301022422471618,96.42402094063067,25.860363502235106,6.1051425190471,Bearish,None,-0.29000000000000004,9.097400000000029,Bearish,31.515898422585753,-1.0,-1
2022-12-28,5.98,6.17,5.95,6.07,6.07,30096800,33.23563507119218,-91.07142857142856,-92.68292682926828,-123.009105293577,66.66666666667022,11.995211484138695,97.65056258282507,28.967866995511958,30.49135587073201,Bullish,None,0.07000000000000028,9.075250000000029,Bearish,33.23563507119218,-1.0,-1
2022-12-29,6.1,6.525,6.1,6.4,6.4,42694200,40.78490874891791,-65.16690856313495,-71.4285714285714,-73.64553755549771,66.66666666666667,12.094124369190066,83.71195655954207,41.886258270596706,79.84539656486568,Bullish,None,0.33000000000000007,9.053400000000028,Bearish,40.78490874891791,-1.0,-1
2022-12-30,6.19,6.42,6.19,6.42,6.42,27830900,41.21871941902931,-56.896551724137936,-63.715529753265606,-65.08981219656249,66.6666666667022,12.188091609988868,76.74265354790057,42.59804330604718,81.44255544653346,Bullish,None,0.019999999999999574,9.026550000000029,Bearish,41.21871941902931,-1.0,-1
2023-01-03,6.58,6.64,6.275,6.39,6.39,29969900,40.73662860866563,-48.351648351648386,-59.48275862068969,-46.05820300070984,66.66666666666731,11.947213090195621,83.49938903742714,41.73542506656572,65.79961270451248,Bearish,None,-0.03000000000000025,8.99690000000003,Bearish,40.73662860866563,-1.0,-1
2023-01-04,6.48,6.675,6.37,6.58,6.58,31660500,45.114929589569954,-12.582781456953612,-27.472527472527467,-25.89814632336751,66.66666666666667,11.666794169639129,87.74188992338415,49.08200412150805,90.03754841513248,Bullish,None,0.1900000000000004,8.96570000000003,Bearish,45.114929589569954,-1.0,-1
2023-01-05,6.45,6.49,6.25,6.32,6.32,34186000,40.68535702179042,-47.019867549668824,-47.019867549668824,-50.37046293548251,-66.66666666666667,11.55735175421965,50.55801402030911,41.10334347869269,30.629082617844116,Bearish,None,-0.2599999999999998,8.93435000000003,Bearish,40.68535702179042,-1.0,-1
2023-01-09,6.49,6.67,6.4,6.5,6.5,31028900,44.89180509587093,-23.17880794701985,-23.17880794701985,-14.334394923137367,66.66666666666667,11.404501745092523,47.554501142686306,48.12693896174961,71.34792543874055,Bullish,Doji,0.09999999999999964,8.86660000000003,Bearish,44.89180509587093,-1.0,-1
2023-01-10,6.5,6.72,6.49,6.7,6.7,28236600,49.33235935989121,-2.499999999999947,-2.499999999999947,10.707697844963263,66.66666666666667,11.088152588963876,49.36624106795806,55.15852151373809,89.29720701572766,Bullish,None,0.20000000000000018,8.83315000000003,Bearish,49.33235935989121,-1.0,-1
2023-01-19,6.8,6.895,6.67,6.73,6.73,24841700,48.266464267112816,-47.107438016528874,-47.107438016528874,63.35733882030198,-66.66666666666688,9.930556036457379,59.98461650585192,49.2520951901875,13.989685501036378,Bearish,None,-0.16999999999999993,8.63125000000003,Bearish,48.266464267112816,-1.0,-1
2023-01-24,7.0,7.42,7.0,7.02,7.02,22649500,52.9213236434804,-43.01075268817209,-39.215686274509856,107.19619467324138,-66.66666666666667,10.891273395234737,72.14839061189608,54.72018760485709,39.63173457598425,Bullish,Doji,-0.3600000000000003,8.53075000000003,Bearish,52.9213236434804,0.0,0
2023-01-27,7.19,7.73,7.14,7.55,7.55,37555200,61.61891663208726,-16.981132075471745,-16.981132075471745,146.81683487934475,66.66666666666667,11.413516867802958,52.819323305011324,67.02427274456983,89.12289028267033,Bullish,Engulfing,0.3099999999999996,8.449800000000028,Bearish,61.61891663208726,1.0,0
2023-02-02,8.51,9.21,8.47,8.99,8.99,71889700,75.14881455150962,-8.730158730158754,-8.661417322834668,283.9019206929311,66.66666666666681,15.316094119836979,92.13229901663999,81.88651674671608,97.78286640865048,Bullish,None,0.7900000000000009,8.361850000000027,Bullish,75.14881455150962,1.0,0
2023-02-03,8.54,8.9,8.373,8.41,8.41,64785500,64.27948688366367,-31.74603174603177,-31.74603174603177,188.923927209079,-66.66666666666667,16.79553467991102,82.49363252866854,66.08933135681059,48.74786603849437,Bearish,None,-0.5800000000000001,8.339350000000026,Bullish,64.27948688366367,1.0,0
2023-02-08,8.25,8.57,8.17,8.22,8.22,35105500,60.79094328539828,-45.6221198156682,-39.28571428571429,97.78121463294774,66.66666666666667,19.70152550545965,34.043326985831584,60.96117965673904,27.791530369074422,Bearish,Doji,-0.10999999999999943,8.278250000000027,Bearish,60.79094328539828,0.0,0
2023-02-10,7.79,7.86,7.46,7.51,7.51,43042400,49.269036555506034,-91.89189189189192,-82.12560386473432,0.7771549514688473,-66.66666666666667,19.951916727191907,60.50136970286839,44.45751458395662,3.107746947449769,Bearish,None,-0.4400000000000004,8.239400000000028,Bearish,49.269036555506034,-1.0,0
2023-02-13,7.58,7.775,7.45,7.61,7.61,87397100,50.72515591731719,-87.43169398907102,-86.48648648648648,-3.4431477217223243,66.66666666663114,19.715333486168383,71.81233458282702,46.838558456354164,25.97603925114897,Bullish,Doji,0.10000000000000053,8.224650000000027,Bearish,50.72515591731719,0.0,0
2023-02-14,8.59,9.295,8.23,9.22,9.22,216055200,67.0988205985392,-4.065040650406466,-3.9164490861618426,141.08708730244106,66.66666666666663,20.649667896784603,76.34734135681644,70.07454899091097,91.39233429806355,Bullish,None,1.6100000000000003,8.216000000000028,Bullish,67.0988205985392,1.0,0
2023-02-15,9.16,10.23,9.11,10.11,10.11,153210400,72.53244328317547,-4.316546762589963,-4.316546762589963,202.2151437553348,66.66666666666667,22.000561788774498,83.62580438699132,76.4703687471613,95.64616260110843,Bullish,None,0.8899999999999988,8.214550000000026,Bullish,72.53244328317547,1.0,0
2023-02-16,9.65,10.31,9.6,9.71,9.71,88638800,67.16376119081283,-20.979020979020962,-20.979020979020962,179.46322115969534,66.66666666666876,23.318885791914628,87.6394246633746,69.0126388079013,66.22703185332355,Bullish,None,-0.3999999999999986,8.209400000000027,Bullish,67.16376119081283,1.0,0
2023-02-17,9.57,9.71,9.085,9.2,9.2,62137800,60.96751399226598,-38.81118881118885,-38.81118881118885,112.73532880078068,-66.66666666666644,23.955181425645414,47.299584787076306,60.54342390095435,37.115773364123164,Bearish,None,-0.5100000000000016,8.202650000000027,Bullish,60.96751399226598,1.0,1
2023-02-21,9.01,9.1,8.4,8.47,8.47,65226600,53.37678470003576,-64.33566433566432,-64.33566433566432,42.88410165919174,-66.66666666666667,23.851080223705996,54.01086421782615,50.55333145963215,16.434761687656128,Bearish,None,-0.7299999999999986,8.190100000000028,Bullish,53.37678470003576,1.0,1
2023-02-22,8.48,8.625,8.16,8.36,8.36,55346000,52.31971196876781,-68.18181818181822,-68.18181818181822,10.65946861437491,-66.6666666666671,23.526738822141603,63.02665099881392,49.177727760719286,14.071771767999527,Bearish,None,-0.11000000000000121,8.181300000000027,Bullish,52.31971196876781,1.0,1
2023-02-24,7.94,8.2,7.87,8.09,8.09,41518600,49.66076915732893,-77.62237762237764,-77.62237762237764,-40.03092588480102,-66.66666666666755,22.443003131739502,78.59135217754138,45.62270448026277,7.348323399076534,Bullish,None,-0.08000000000000007,8.177900000000028,Bearish,49.66076915732893,-1.0,0
2023-02-27,8.12,8.23,7.96,8.03,8.03,35270000,49.03285488674561,-79.72027972027975,-79.72027972027975,-42.96517055040287,66.66666666666667,21.946035818089463,68.7266393233912,44.74545883614426,5.534909270303768,Bearish,None,-0.0600000000000005,8.181600000000026,Bearish,49.03285488674561,-1.0,0
2023-02-28,7.96,8.097,7.8,7.84,7.84,32937000,47.005979484153734,-98.40637450199203,-86.36363636363637,-68.79859418776205,-66.66666666666667,21.316643284684798,76.06078984957082,41.876863960674875,2.159597493317168,Bearish,None,-0.1899999999999995,8.187250000000027,Bearish,47.005979484153734,-1.0,0
2023-03-01,7.83,7.91,7.69,7.69,7.69,27939100,45.41004824166924,-100.0,-100.0,-89.89151791429394,-66.66666666666707,20.61028025150687,83.46854548417078,39.620887163108534,1.100220204257882,Bearish,None,-0.14999999999999947,8.189000000000027,Bearish,45.41004824166924,-1.0,-1
2023-03-02,7.59,8.03,7.56,7.97,7.97,36538700,48.897849291794394,-85.09090909090908,-85.09090909090908,-75.71085423434418,66.66666666666667,19.81019283381059,89.52506916119137,45.7573825272907,65.06991371653494,Bullish,Engulfing,0.27999999999999936,8.187150000000027,Bearish,48.897849291794394,-1.0,-1
2023-03-03,8.0,8.5,8.0,8.33,8.33,43229100,53.051147619385496,-64.18604651162791,-71.99999999999999,-16.742876423842837,66.66666666666653,19.450465221203203,74.08386590644417,52.70932525183645,86.88433556164301,Bullish,None,0.3600000000000003,8.188600000000028,Bullish,53.051147619385496,1.0,0
2023-03-06,8.34,8.45,8.2,8.28,8.28,28316200,52.41398061264335,-53.246753246753265,-66.51162790697677,-10.561479843551131,66.66666666666667,19.108723989226185,66.36326427907058,51.67451205720764,74.04009287241458,Bearish,None,-0.05000000000000071,8.188200000000029,Bullish,52.41398061264335,1.0,0
2023-03-07,8.275,8.425,8.19,8.28,8.28,26819600,52.41398061264335,-32.394366197183146,-53.246753246753265,-11.732317416994656,-66.66666666666667,18.772949140812482,57.514489990122,51.67451205720764,74.04009287241458,Bullish,Doji,0.0,8.189550000000027,Bullish,52.41398061264335,1.0,0
2023-03-09,8.07,8.26,7.68,7.69,7.69,29005900,44.65346578604309,-87.25490196078425,-87.25490196078425,-66.52207348464975,-66.66666666666652,17.988406916702747,63.49951830622048,39.13163314743304,5.617048373384865,Bearish,None,-0.4400000000000004,8.186700000000029,Bearish,44.65346578604309,-1.0,0
2023-03-10,7.59,7.68,7.28,7.35,7.35,41953600,40.832121912877625,-94.61538461538467,-94.61538461538467,-117.77318019857998,-66.66666666666653,17.168248760083447,73.49777723875243,33.67794094426189,2.529954506554272,Bearish,None,-0.34000000000000075,8.183400000000029,Bearish,40.832121912877625,-1.0,0
2023-03-13,7.29,8.15,7.19,7.87,7.87,63183500,48.14164134667861,-51.07913669064749,-51.07913669064749,-79.42680493193643,66.66666666666647,16.668604772215062,49.28874488006618,46.50561218586548,63.645635244828824,Bullish,Engulfing,0.5200000000000005,8.185000000000029,Bearish,48.14164134667861,-1.0,0
2023-03-14,8.05,8.14,7.78,7.89,7.89,33460100,48.405648880804776,-49.64028776978421,-49.64028776978421,-55.96558061138022,66.66666666666637,16.193942983740094,37.184228700723054,46.94958642169763,65.31840877476223,Bearish,None,0.019999999999999574,8.184650000000028,Bearish,48.405648880804776,-1.0,-1
2023-03-15,7.81,7.99,7.7,7.9,7.9,28217400,48.54669641738732,-48.920863309352505,-48.920863309352505,-62.44315289428685,-66.66666666666586,15.657249918150688,24.011980919499376,47.196098433569006,66.8440152335653,Bullish,None,0.010000000000000675,8.18235000000003,Bearish,48.54669641738732,-1.0,-1
2023-03-16,8.01,8.08,7.86,7.98,7.98,20255400,49.730667617822235,-43.16546762589926,-43.16546762589926,-40.58720405163735,66.66666666666667,15.23531440853231,28.33939187760072,49.31575173149716,80.54024169239187,Bearish,Doji,0.08000000000000007,8.178000000000031,Bearish,49.730667617822235,-1.0,-1
2023-03-17,7.93,8.03,7.84,7.88,7.88,20920800,48.23650320671329,-50.35971223021585,-50.35971223021585,-43.81937809264153,-66.66666666666667,14.811251778086582,20.649985159004395,46.68064504838899,39.622072501383236,Bearish,None,-0.10000000000000053,8.17400000000003,Bearish,48.23650320671329,-1.0,-1
2023-03-20,7.765,8.095,7.72,8.08,8.08,25497400,51.382657336262504,-35.97122302158274,-35.97122302158274,-21.96539501290133,66.66666666666667,14.266239807019593,40.02638219888709,52.40299823834131,80.08765095491057,Bullish,Engulfing,0.20000000000000018,8.17210000000003,Bearish,51.382657336262504,1.0,0
2023-03-21,8.2,8.51,8.17,8.45,8.45,27104500,56.633911638044324,-9.352517985611568,-9.352517985611568,117.39368135054113,66.66666666666653,14.17309843135753,55.337560226757766,61.0933582731823,94.27766245615507,Bullish,None,0.3699999999999992,8.16785000000003,Bullish,56.633911638044324,1.0,0
2023-03-22,8.44,8.62,8.2,8.21,8.21,34151000,52.66060674076035,-28.67132867132858,-28.67132867132858,108.11700723551859,-66.66666666666312,14.190017757776237,67.42406864434135,53.910554359026996,48.98852075957272,Bearish,None,-0.23999999999999844,8.16420000000003,Bullish,52.66060674076035,1.0,0
2023-03-23,8.32,8.56,8.16,8.33,8.33,22662200,54.383857880544504,-20.279720279720237,-20.279720279720237,102.96870035590176,66.66666666664891,14.153829982283048,57.30723045223944,56.769542601091736,65.54164114874277,Bullish,Doji,0.11999999999999922,8.16095000000003,Bullish,54.383857880544504,1.0,1
2023-03-24,8.29,8.35,8.06,8.2,8.2,17901200,52.16831829699814,-29.37062937062939,-29.37062937062939,51.53175086224329,-66.66666666666747,13.986374156655549,39.924003105684,52.77938679967904,38.48420736849441,Bearish,None,-0.13000000000000078,8.15630000000003,Bullish,52.16831829699814,1.0,1
2023-03-27,8.15,8.32,7.94,8.04,8.04,20666800,49.49569212661575,-63.043478260869634,-40.559440559440596,19.146445051538713,-66.66666666666782,13.667860201133356,51.83860662731264,48.09843118893574,19.087567459104676,Bearish,None,-0.16000000000000014,8.15060000000003,Bearish,49.49569212661575,-1.0,0
2023-03-28,8.06,8.12,7.97,8.0,8.0,14860500,48.82229040644649,-67.39130434782606,-67.39130434782606,-4.183006535948366,-66.66666666666667,13.36527194338727,57.79590838812696,46.92787148407862,15.245566081021655,Bearish,None,-0.03999999999999915,8.147200000000028,Bearish,48.82229040644649,-1.0,0
2023-03-29,8.09,8.25,8.051,8.22,8.22,15339700,52.63888565182341,-44.444444444444315,-43.478260869565105,35.70983388884388,66.66666666666667,13.232045994424258,54.12862596486787,53.87373381803753,73.63053005658787,Bullish,None,0.22000000000000064,8.147000000000029,Bullish,52.63888565182341,1.0,0
2023-03-30,8.33,8.38,8.05,8.15,8.15,21001600,51.32727919697958,-52.22222222222213,-52.22222222222213,37.632744781516024,66.66666666666667,13.257082634496296,66.72203891891021,51.46282296117282,51.19014504044909,Bearish,None,-0.07000000000000028,8.149550000000028,Bullish,51.32727919697958,1.0,0
2023-03-31,8.15,8.48,8.08,8.45,8.45,26174800,56.347407302776055,-18.888888888888893,-18.888888888888893,83.45230334188801,66.66666666666667,13.396280564975092,77.90648325847536,60.0768236280572,86.48793047003832,Bullish,None,0.29999999999999893,8.15270000000003,Bullish,56.347407302776055,1.0,0
2023-04-03,8.37,8.53,8.21,8.38,8.38,22512000,54.923924560002625,-35.294117647058656,-26.66666666666651,93.19521410921004,66.6666666666699,13.586816034741101,85.24921903530989,57.402638024317895,64.66488971145668,Bullish,Doji,-0.06999999999999851,8.15400000000003,Bullish,54.923924560002625,1.0,1
2023-04-05,8.63,8.65,7.84,7.98,7.98,54946900,47.083408480214786,-82.716049382716,-82.716049382716,23.20519744055509,-66.66666666666667,13.335663693131426,84.87564890401742,43.51189945748881,9.870779289076077,Bearish,None,-0.3699999999999992,8.15610000000003,Bearish,47.083408480214786,-1.0,0
2023-04-06,7.88,8.14,7.79,8.09,8.09,23488600,49.24089100629679,-65.11627906976747,-65.11627906976747,-29.03565007971277,-66.66666666666667,12.839072276078827,84.4769894959905,47.47707052001262,39.274322145167,Bullish,None,0.10999999999999943,8.153000000000029,Bearish,49.24089100629679,-1.0,0
2023-04-10,8.0,8.44,7.9,8.39,8.39,29184700,54.66917209481831,-30.232558139534845,-30.232558139534845,44.33589579329512,66.66666666666667,12.765301212429211,63.8961071503589,56.78442658099527,78.15212823547031,Bullish,None,0.3000000000000007,8.149900000000029,Bullish,54.66917209481831,1.0,0
2023-04-11,8.35,8.79,8.34,8.61,8.61,35617900,58.199506587561324,-17.999999999999986,-17.999999999999986,166.18139566673503,66.66666666666666,13.102489504500245,71.10887913545719,62.29647796404407,88.73234217633778,Bullish,None,0.21999999999999886,8.145650000000028,Bullish,58.199506587561324,1.0,0
2023-04-13,8.5,8.7,8.43,8.58,8.58,27983300,56.61017869449909,-20.999999999999925,-20.999999999999925,134.82320423366022,66.66666666666667,13.599721751590925,59.97512080525482,59.03122119354778,69.65744722740119,Bullish,None,0.25,8.131150000000028,Bullish,56.61017869449909,1.0,0
2023-04-14,8.53,8.91,8.47,8.81,8.81,42364500,59.975623933556236,-8.928571428571395,-8.928571428571395,172.8753518676667,66.66666666666592,14.074439907555277,73.90909383488972,64.0304102534763,84.1426659265953,Bullish,None,0.23000000000000043,8.128650000000029,Bullish,59.975623933556236,1.0,1
2023-04-17,8.81,9.04,8.78,8.8,8.8,26047500,59.75859786009771,-19.19999999999989,-19.19999999999989,200.8158009032729,66.66666666666666,14.669651288723554,83.74513998706436,63.650506927454884,80.78894413735996,Bearish,Doji,-0.009999999999999787,8.126500000000028,Bullish,59.75859786009771,1.0,1
2023-04-18,8.93,9.02,8.72,8.73,8.73,21185300,58.171761736747165,-24.799999999999915,-24.799999999999915,162.35438671108912,-66.6666666666643,15.122374083197574,59.2897685145166,60.80927179307181,51.854067759593484,Bearish,None,-0.07000000000000028,8.124800000000029,Bullish,58.171761736747165,1.0,1
2023-04-19,8.58,8.658,8.48,8.49,8.49,18193700,52.97753055366757,-43.99999999999995,-43.99999999999995,57.14671938629032,-66.66666666666625,15.118975338516936,59.97704746415072,51.877281478125546,15.004450252279366,Bearish,None,-0.2400000000000002,8.120900000000029,Bullish,52.97753055366757,1.0,1
2023-04-25,8.0,8.02,7.73,7.74,7.74,21849100,39.71613578057168,-99.23664122137407,-99.23664122137407,-150.59084593820955,-66.66666666666644,13.073382870560682,92.7604998388639,32.26306488075412,2.2642583720154557,Bearish,None,-0.35999999999999943,8.080650000000029,Bearish,39.71613578057168,-1.0,0
2023-04-26,7.87,7.91,7.65,7.74,7.74,21396700,39.71613578057168,-93.5251798561151,-93.5251798561151,-156.5750941291311,-66.66666666666667,12.915030620511814,95.57911180355543,32.26306488075412,2.2642583720154557,Bearish,None,0.0,8.071550000000029,Bearish,39.71613578057168,-1.0,0
2023-04-27,7.83,7.91,7.72,7.82,7.82,21385500,41.697102958997746,-87.76978417266186,-87.76978417266186,-128.08668007526077,66.66666666666785,12.76459598296539,96.98841778590122,36.041964296482384,41.79798677700434,Bearish,Doji,0.08000000000000007,8.063200000000029,Bearish,41.697102958997746,-1.0,0
2023-04-28,7.77,8.0,7.62,7.75,7.75,24924400,40.44473785394281,-90.84507042253522,-90.84507042253522,-120.32725741442546,-66.66666666666445,12.764486417077023,98.17863534501417,34.16571362041063,24.473777587050506,Bearish,Doji,-0.07000000000000028,8.055550000000029,Bearish,40.44473785394281,-1.0,-1
2023-05-01,7.75,7.82,7.66,7.78,7.78,19134200,41.25901861214727,-88.57142857142856,-88.73239436619717,-113.30315933989236,-66.66666666666507,12.764382329483073,98.77374412457065,35.777637120720144,44.2719503394741,Bullish,None,0.03000000000000025,8.04995000000003,Bearish,41.25901861214727,-1.0,-1
2023-05-02,7.72,7.91,7.43,7.59,7.59,38008000,37.73961906727678,-86.97068403908793,-89.937106918239,-120.28152978315961,-66.66666666666721,13.090335794007757,99.33888382030446,30.463247802235493,10.247200841308354,Bearish,None,-0.1900000000000004,8.042700000000028,Bearish,37.73961906727678,-1.0,-1
2023-05-03,7.62,7.68,7.45,7.56,7.56,24322400,37.2000518413287,-87.85046728971965,-89.41368078175897,-120.3998777666215,-66.66666666666741,13.399991585306205,99.62145366817137,29.680128963397806,8.245938501706572,Bearish,None,-0.03000000000000025,8.035350000000028,Bearish,37.2000518413287,-1.0,-1
2023-05-04,7.47,7.52,7.28,7.38,7.38,29989300,34.05409124272112,-89.69072164948457,-91.80327868852461,-132.09556833311348,-66.66666666666701,13.926981760142704,99.79704301390575,25.29149170235297,2.4661995054080914,Bearish,None,-0.17999999999999972,8.02555000000003,Bearish,34.05409124272112,-1.0,-1
2023-05-05,7.44,7.55,7.32,7.41,7.41,45601300,35.04011731547454,-86.59793814432992,-86.59793814432992,-112.55556008644913,66.66666666666667,14.361919788263005,79.74065223653132,27.306878876735496,20.938187821168995,Bearish,None,0.03000000000000025,8.01205000000003,Bearish,35.04011731547454,-1.0,-1
2023-05-08,7.64,7.855,7.59,7.74,7.74,105304000,44.81475914050437,-37.83783783783778,-52.577319587628864,-57.588269546344364,66.66666666666667,14.150323041154772,74.20439327758602,45.50071999798696,84.69749839799174,Bullish,None,0.33000000000000007,7.99830000000003,Bearish,44.81475914050437,-1.0,-1
2023-05-09,9.22,9.69,8.655,9.55,9.55,223573300,70.78293759559658,-5.809128630705346,-5.809128630705346,170.24229499024523,66.6666666666667,15.096097704796964,85.63422429657174,78.58034898826307,98.44589430676285,Bullish,None,1.8100000000000005,7.99685000000003,Bullish,70.78293759559658,1.0,0
2023-05-10,9.73,10.3,9.46,9.94,9.94,149375000,73.65913859817198,-11.920529801324541,-11.920529801324541,209.68013571742551,66.66666666666667,16.3984790268131,91.90108964269146,81.32765635860055,98.87966019130432,Bullish,None,0.3899999999999988,7.99815000000003,Bullish,73.65913859817198,1.0,0
2023-05-11,10.14,10.159,9.71,9.88,9.88,73754100,72.47703797043916,-13.907284768211916,-13.907284768211916,176.8078605075909,66.66666666667392,17.63574128272843,95.0345223157513,79.56146881046575,91.0594819005207,Bearish,None,-0.05999999999999872,8.00055000000003,Bullish,72.47703797043916,1.0,0
2023-05-12,9.86,10.01,9.47,9.5,9.5,62031700,65.32656655432876,-26.49006622516558,-26.49006622516558,131.5869338989767,-66.66666666666667,18.458405581367312,59.766522029733984,68.90030589328819,45.48927258912735,Bearish,None,-0.3800000000000008,7.9979500000000305,Bullish,65.32656655432876,1.0,1
2023-05-15,9.21,9.6,9.02,9.52,9.52,53555500,65.5193813562189,-25.827814569536457,-25.827814569536457,97.09211121745096,-66.66666666666667,18.637933777527156,53.88184424568742,69.14511336262376,48.21711027814763,Bullish,None,0.019999999999999574,7.99490000000003,Bullish,65.5193813562189,1.0,1
2023-05-16,9.4,9.63,9.35,9.47,9.47,42311900,64.5529208498775,-27.48344370860927,-27.48344370860927,97.78234738854806,66.66666666666667,18.832890875514888,45.60816591184949,67.64745572612193,38.56717535010263,Bullish,None,-0.049999999999998934,7.99050000000003,Bullish,64.5529208498775,1.0,1
2023-05-17,9.54,10.285,9.46,10.25,10.25,63834500,71.59262891892762,-1.655629139072871,-1.655629139072871,121.49055640632967,66.66666666666643,19.505360638987547,56.24191855433797,76.55827655204138,91.51973946910154,Bullish,None,0.7799999999999994,7.98940000000003,Bullish,71.59262891892762,1.0,1
